country,date,GNC,n_ports,mean_NC,mean_observations_per_port,total_observations
UAE,2020-10-08,-0.02050991935476117,1,3183.0,1.0,1
UAE,2020-10-10,0.059531136256267735,2,12063.0,1.5,3
UAE,2020-10-13,-0.0030683966718492903,1,4001.0,1.0,1
UAE,2020-10-15,0.007182276390352982,2,12334.5,1.5,3
UAE,2020-10-18,0.016352922110125217,1,4282.0,1.0,1
UAE,2020-10-20,0.008735329466078846,2,12055.0,1.5,3
UAE,2020-10-23,-0.048023501190060124,1,3917.0,1.0,1
UAE,2020-10-25,0.023119101502502827,2,11933.5,1.5,3
UAE,2020-10-28,0.03882986955702883,1,4829.0,1.0,1
UAE,2020-10-30,-0.033902273639650635,2,11859.0,1.5,3
UAE,2020-11-02,-0.04290186691895433,1,3713.0,1.0,1
UAE,2020-11-04,0.01447978050649521,2,11717.0,1.5,3
UAE,2020-11-07,-0.031059074951394667,1,3584.0,1.0,1
UAE,2020-11-09,0.054508931243184566,2,12207.5,1.5,3
UAE,2020-11-12,0.017154423624848647,1,4645.0,1.0,1
UAE,2020-11-17,0.0029066551351583313,1,4713.0,1.0,1
UAE,2020-11-19,0.010624411652512222,2,12544.0,1.5,3
UAE,2020-11-22,-0.01885714310210318,1,4639.0,1.0,1
UAE,2020-11-24,-0.02514829716004243,2,8321.5,1.0,2
UAE,2020-11-27,-0.003236579450115684,1,5227.0,1.0,1
UAE,2020-11-29,-0.062324766294276565,2,5024.0,1.0,2
UAE,2020-12-02,-0.06494719152715926,1,5318.0,1.0,1
UAE,2020-12-04,0.14439840128774017,2,12524.5,1.5,3
UAE,2020-12-07,0.03883052557183694,1,5320.0,1.0,1
UAE,2020-12-09,-0.16003656420241974,1,9126.0,1.0,1
UAE,2020-12-12,0.0003380599922184757,1,5329.0,1.0,1
UAE,2020-12-14,0.03888693569657775,1,5760.0,1.0,1
UAE,2020-12-17,-0.02077292146641933,1,5412.0,1.0,1
UAE,2020-12-19,0.040019403378174355,2,13054.0,1.5,3
UAE,2020-12-22,0.01816881783313799,1,5693.0,1.0,1
UAE,2020-12-24,-0.009826323801781545,2,12997.0,1.5,3
UAE,2020-12-27,0.02034729156459214,1,5843.0,1.0,1
UAE,2020-12-29,0.015660227581030563,2,13427.0,1.5,3
UAE,2021-01-01,-0.04474088427311133,1,5423.0,1.0,1
UAE,2021-01-06,-0.04167260821706122,1,4403.0,1.0,1
UAE,2021-01-08,0.05839332164992932,2,13119.5,1.5,3
UAE,2021-01-11,-0.016971573867470724,1,5284.0,1.0,1
UAE,2021-01-13,0.0021987890870931006,2,13016.5,1.5,3
UAE,2021-01-16,0.0017471648636124826,1,5356.0,1.0,1
UAE,2021-01-18,0.008259800184996368,2,12988.0,1.5,3
UAE,2021-01-23,0.0044162022005638235,2,13123.0,1.5,3
UAE,2021-01-26,-0.04271280987005829,1,5113.0,1.0,1
UAE,2021-01-28,0.024670008432879163,2,13199.0,1.5,3
UAE,2021-02-02,-0.013373765738962007,1,19449.0,2.0,2
UAE,2021-02-05,-0.011902620225008986,1,5095.0,1.0,1
UAE,2021-02-07,-0.06119312325192512,2,10234.5,1.5,3
UAE,2021-02-15,0.012167568933440176,1,4733.0,1.0,1
UAE,2021-02-17,0.01807803041322238,2,12531.0,1.5,3
UAE,2021-02-20,0.03153961001886607,1,5350.0,1.0,1
UAE,2021-02-22,-0.015470491143198473,2,12870.5,1.5,3
UAE,2021-03-02,-0.008879317432738398,1,4632.0,1.0,1
UAE,2021-03-04,-0.007058722621859292,2,13066.5,1.5,3
UAE,2021-03-07,0.051756624708091316,1,5215.0,1.0,1
UAE,2021-03-09,-0.039299910576865396,2,13303.0,1.5,3
UAE,2021-03-12,-0.052480363186108527,1,3771.0,1.0,1
UAE,2021-03-14,-0.15564537714518387,1,10191.0,1.0,1
UAE,2021-03-19,0.08448918737400822,2,13056.5,1.5,3
UAE,2021-03-22,0.1278866677150751,1,6192.0,1.0,1
UAE,2021-03-24,-0.014846325976823138,2,14000.0,1.5,3
UAE,2021-03-27,-0.0790376012260321,1,4578.0,1.0,1
UAE,2021-03-29,0.04901821188523163,2,13382.5,1.5,3
UAE,2021-04-01,-0.0026485528236559475,1,5641.0,1.0,1
UAE,2021-04-03,-0.03328905509712499,2,13213.5,1.5,3
UAE,2021-04-06,0.05573182579389228,1,5787.0,1.0,1
UAE,2021-04-08,-0.04199200567772898,2,13339.0,1.5,3
UAE,2021-04-11,0.043232419677964984,1,5541.0,1.0,1
UAE,2021-04-13,-0.06188059681708049,2,13275.0,1.5,3
UAE,2021-04-16,0.09651490131884621,1,5732.0,1.0,1
UAE,2021-04-18,-0.05595911651819625,2,13451.0,1.5,3
UAE,2021-04-21,0.08316402370164096,1,5874.0,1.0,1
UAE,2021-04-23,-0.039917853874159984,2,13183.0,1.5,3
UAE,2021-04-26,0.06861279676510475,1,6273.0,1.0,1
UAE,2021-05-01,-0.001954360765633112,1,6212.0,1.0,1
UAE,2021-05-03,-0.04622641548827202,2,12935.5,1.5,3
UAE,2021-05-06,0.09027750502134187,1,6807.0,1.0,1
UAE,2021-05-08,-0.09473438492383517,2,13006.5,1.5,3
UAE,2021-05-11,0.07791695311406836,1,5805.0,1.0,1
UAE,2021-05-13,-0.07779339194333543,2,12467.5,1.5,3
UAE,2021-05-16,0.10725822218464505,1,5957.0,1.0,1
UAE,2021-05-18,-0.10404950116899166,2,13003.0,1.5,3
UAE,2021-05-21,0.13721650915118802,1,5758.0,1.0,1
UAE,2021-05-23,-0.10853535367657274,2,13405.5,1.5,3
UAE,2021-05-26,0.12706045137551847,1,5370.0,1.0,1
UAE,2021-05-28,-0.07012932753173687,2,13178.0,1.5,3
UAE,2021-05-31,0.1244729946963717,1,5988.0,1.0,1
UAE,2021-06-02,-0.10189980257231541,2,12365.0,1.5,3
UAE,2021-06-05,0.09544711486716118,1,5466.0,1.0,1
UAE,2021-06-07,-0.11486227015380734,2,11863.5,1.5,3
UAE,2021-06-10,0.17678586863671342,1,5911.0,1.0,1
UAE,2021-06-12,-0.08916357690694329,2,13122.0,1.5,3
UAE,2021-06-15,0.15680380920359424,1,6377.0,1.0,1
UAE,2021-06-17,-0.08219379135931533,2,12735.5,1.5,3
UAE,2021-06-20,0.02840899050307281,1,5141.0,1.0,1
UAE,2021-06-22,-0.07328945876597057,2,12651.0,1.5,3
UAE,2021-06-25,0.13735294280798568,1,5706.0,1.0,1
UAE,2021-06-27,-0.04182551541203594,2,13730.5,1.5,3
UAE,2021-06-30,0.0954702054878614,1,6288.0,1.0,1
UAE,2021-07-02,-0.048732838080454054,2,13732.5,1.5,3
UAE,2021-07-05,0.08828876315612533,1,6803.0,1.0,1
UAE,2021-07-07,-0.07386400966275622,2,13237.0,1.5,3
UAE,2021-07-10,0.06972657975344276,1,6347.0,1.0,1
UAE,2021-07-12,-0.046305945151977924,2,14011.0,1.5,3
UAE,2021-07-20,0.033155170073381646,1,6683.0,1.0,1
UAE,2021-07-22,-0.11747155229090209,2,8351.0,1.0,2
UAE,2021-07-25,0.06772986282721168,1,5830.0,1.0,1
UAE,2021-07-27,0.02941552166406334,2,13594.5,1.5,3
UAE,2021-08-01,0.0003931399423443343,2,14089.5,1.5,3
UAE,2021-08-04,0.03377757557549425,1,5396.0,1.0,1
UAE,2021-08-06,-0.048371422145505515,2,13542.5,1.5,3
UAE,2021-08-09,0.029114810926517503,1,4914.0,1.0,1
UAE,2021-08-11,0.024969864089712957,2,14539.5,1.5,3
UAE,2021-08-14,0.05171451845220787,1,6214.0,1.0,1
UAE,2021-08-16,-0.03683742358087487,2,14267.5,1.5,3
UAE,2021-08-19,0.03454177782995416,1,6014.0,1.0,1
UAE,2021-08-21,-0.04802704348645426,2,14042.5,1.5,3
UAE,2021-08-24,0.05504848834649145,1,5853.0,1.0,1
UAE,2021-08-26,-0.06580213444444807,2,13333.0,1.5,3
UAE,2021-08-29,0.08714122954380403,1,5951.0,1.0,1
UAE,2021-08-31,-0.022733702985765804,2,14139.5,1.5,3
UAE,2021-09-03,0.02093634114308666,1,5700.0,1.0,1
UAE,2021-09-05,-0.03152406440456712,2,14348.0,1.5,3
UAE,2021-09-08,0.04628006072899815,1,5693.0,1.0,1
UAE,2021-09-10,-0.0626902856597888,2,13358.0,1.5,3
UAE,2021-09-13,0.056241642942660874,1,5391.0,1.0,1
UAE,2021-09-15,-0.03000396508152612,2,13950.5,1.5,3
UAE,2021-09-18,0.07230113827039553,1,5831.0,1.0,1
UAE,2021-09-20,-0.01562558344415743,2,14018.0,1.5,3
UAE,2021-09-23,0.03612820087894223,1,6182.0,1.0,1
UAE,2021-09-25,-0.0010124964356812427,2,14769.0,1.5,3
UAE,2021-09-28,0.009557042750043246,1,6227.0,1.0,1
UAE,2021-09-30,-0.006222324023827763,2,15099.5,1.5,3
UAE,2021-10-03,0.02559402414246807,1,6481.0,1.0,1
UAE,2021-10-05,-0.05614407954305749,2,14314.5,1.5,3
UAE,2021-10-08,0.06147166709113705,1,6312.0,1.0,1
UAE,2021-10-10,-0.006741117854664846,2,14540.5,1.5,3
UAE,2021-10-13,0.004116268596172053,1,6274.0,1.0,1
UAE,2021-10-15,-0.014588317867166278,2,14455.0,1.5,3
UAE,2021-10-18,0.009514123277162057,1,6077.0,1.0,1
UAE,2021-10-20,-0.004984679450150953,2,14723.0,1.5,3
UAE,2021-10-23,0.0017462369185861821,1,5933.0,1.0,1
UAE,2021-10-25,0.0031938656694546095,1,23923.0,2.0,2
UAE,2021-10-28,-0.01782869843904784,1,5427.0,1.0,1
UAE,2021-10-30,-0.006827674947462015,2,14478.0,1.5,3
UAE,2021-11-02,-0.05374819506566612,1,4515.0,1.0,1
UAE,2021-11-04,0.03501981393572891,2,14622.0,1.5,3
UAE,2021-11-07,0.06568321568500994,1,6279.0,1.0,1
UAE,2021-11-12,-0.0016953320225109535,1,6226.0,1.0,1
UAE,2021-11-14,0.018790778222950878,2,15528.0,1.5,3
UAE,2021-11-17,-0.01799752125385427,1,6345.0,1.0,1
UAE,2021-11-19,-0.024162857839624418,2,14971.5,1.5,3
UAE,2021-11-22,0.02887879533314693,1,6302.0,1.0,1
UAE,2021-11-24,-0.00943024323685684,2,14569.0,1.5,3
UAE,2021-11-27,0.02745800003867475,1,6728.0,1.0,1
UAE,2021-11-29,-0.005754170515537993,2,14605.5,1.5,3
UAE,2021-12-07,-0.0029251162705765665,1,6462.0,1.0,1
UAE,2021-12-09,0.00882713452158912,2,15062.0,1.5,3
UAE,2021-12-12,-0.004038617730505696,1,6563.0,1.0,1
UAE,2021-12-17,-0.005593257527106843,1,6382.0,1.0,1
UAE,2021-12-19,0.007628272258993452,2,15045.0,1.5,3
UAE,2021-12-22,0.013554626417965565,1,6851.0,1.0,1
UAE,2021-12-24,-0.0023892778467856425,2,14863.5,1.5,3
UAE,2021-12-27,-0.03901821681803419,1,6104.0,1.0,1
UAE,2021-12-29,0.014329881660148036,2,15661.0,1.5,3
UAE,2022-01-06,-0.04292101862172837,1,4418.0,1.0,1
UAE,2022-01-08,-0.005063493476943748,1,23855.0,2.0,2
UAE,2022-01-11,0.0745280150337603,1,6413.0,1.0,1
UAE,2022-01-13,-0.0037516083067889562,2,15042.0,1.5,3
UAE,2022-01-18,-0.11356785875766758,2,7069.0,1.0,2
UAE,2022-01-23,0.1079349268961586,2,14764.0,1.5,3
UAE,2022-01-26,0.009928311428659834,1,6236.0,1.0,1
UAE,2022-01-31,-0.0004495105440170732,1,6222.0,1.0,1
UAE,2022-02-02,-0.02522698755901924,2,8580.5,1.0,2
UAE,2022-02-05,-0.007922885695518763,1,6444.0,1.0,1
UAE,2022-02-07,0.09016669167842348,2,15010.5,1.5,3
UAE,2022-02-10,-0.010555767441814487,1,6527.0,1.0,1
UAE,2022-02-12,-0.018156616019534777,2,14758.0,1.5,3
UAE,2022-02-15,0.010892621639682076,1,6252.0,1.0,1
UAE,2022-02-17,-0.008005478407113565,2,14500.0,1.5,3
UAE,2022-02-20,0.0032541748852198773,1,6176.0,1.0,1
UAE,2022-02-25,0.002829629193205463,1,6264.0,1.0,1
UAE,2022-02-27,0.021926115701526694,2,14403.5,1.5,3
UAE,2022-03-02,-0.026648688657522495,1,6368.0,1.0,1
UAE,2022-03-04,0.0027521158526344182,2,14832.0,1.5,3
UAE,2022-03-07,-0.01835325906100908,1,5936.0,1.0,1
UAE,2022-03-09,-0.016583774363364067,2,14569.5,1.5,3
UAE,2022-03-12,0.014379697058346963,1,5779.0,1.0,1
UAE,2022-03-14,0.0014694225067856336,2,14686.0,1.5,3
UAE,2022-03-17,0.018118887369593512,1,6143.0,1.0,1
UAE,2022-03-19,0.011475423587222177,2,14806.0,1.5,3
UAE,2022-03-22,-0.008019967133970832,1,6324.0,1.0,1
UAE,2022-03-24,-0.01645762479883821,2,14883.5,1.5,3
UAE,2022-03-27,0.05012591253501834,1,6790.0,1.0,1
UAE,2022-03-29,-0.011895466069951687,2,14281.0,1.5,3
UAE,2022-04-01,-0.021691619323316758,1,6291.0,1.0,1
UAE,2022-04-03,-0.017884537474667183,2,14512.5,1.5,3
UAE,2022-04-06,0.014405533833260856,1,5958.0,1.0,1
UAE,2022-04-08,-0.020034631971402296,2,14324.0,1.5,3
UAE,2022-04-11,0.004322048665756029,1,5589.0,1.0,1
UAE,2022-04-13,-0.041679001921381166,2,14869.0,1.5,3
UAE,2022-04-18,0.0019348403634653621,2,14115.0,1.5,3
UAE,2022-04-21,0.048134266243199754,1,5853.0,1.0,1
UAE,2022-04-23,0.014622294432300365,1,24921.0,2.0,2
UAE,2022-04-28,-0.009357328737656496,2,14636.0,1.5,3
UAE,2022-05-01,0.05080934217193741,1,6380.0,1.0,1
UAE,2022-05-03,-0.019778225263005565,2,14083.5,1.5,3
UAE,2022-05-06,0.023677649949690977,1,6519.0,1.0,1
UAE,2022-05-08,-0.04425257173836057,2,15216.5,1.5,3
UAE,2022-05-11,0.04890001685323734,1,5995.0,1.0,1
UAE,2022-05-13,-0.018630825569429365,2,14874.0,1.5,3
UAE,2022-05-16,0.03826700136570871,1,6362.0,1.0,1
UAE,2022-05-18,0.01658026948565272,1,26157.0,2.0,2
UAE,2022-05-21,0.00619052824239148,1,6562.0,1.0,1
UAE,2022-05-23,-0.06023986743357268,2,14595.0,1.5,3
UAE,2022-05-28,0.012501361566125802,2,15014.5,1.5,3
UAE,2022-05-31,0.05130447542442459,1,7024.0,1.0,1
UAE,2022-06-02,-0.05243959712395281,2,15182.5,1.5,3
UAE,2022-06-05,0.07296832465748793,1,7004.0,1.0,1
UAE,2022-06-07,-0.05091996559674348,2,15626.0,1.5,3
UAE,2022-06-10,0.013905387774082456,1,5874.0,1.0,1
UAE,2022-06-12,-0.03509060833590736,2,14412.5,1.5,3
UAE,2022-06-15,0.10582969288770212,1,7253.0,1.0,1
UAE,2022-06-17,-0.05141163776334157,2,14670.5,1.5,3
UAE,2022-06-20,0.04646237429681577,1,6802.0,1.0,1
UAE,2022-06-22,-0.061157688393324604,2,13709.0,1.5,3
UAE,2022-06-25,0.0721539767385817,1,6787.0,1.0,1
UAE,2022-06-27,-0.10745206345871336,2,13553.0,1.5,3
UAE,2022-06-30,0.1295695354139171,1,6421.0,1.0,1
UAE,2022-07-02,0.0009995636763935778,1,22867.0,2.0,2
UAE,2022-07-12,-0.03571058424568096,2,9513.0,1.0,2
UAE,2022-07-15,0.06920449126837684,1,5942.0,1.0,1
UAE,2022-07-17,-0.1896930309171303,1,4066.0,1.0,1
UAE,2022-07-20,0.12443635603852539,1,5906.0,1.0,1
UAE,2022-07-22,-0.004568430686940773,2,14981.5,1.5,3
UAE,2022-07-25,0.10307642933441781,1,7068.0,1.0,1
UAE,2022-08-01,-0.017550739750543862,2,14619.5,1.5,3
UAE,2022-08-04,0.029192604488618084,1,6261.0,1.0,1
UAE,2022-08-06,-0.009634310933220203,2,14862.0,1.5,3
UAE,2022-08-09,0.06699119297163847,1,7338.0,1.0,1
UAE,2022-08-11,-0.06165754367962375,2,14908.5,1.5,3
UAE,2022-08-16,0.00835823235964437,2,15725.5,1.5,3
UAE,2022-08-19,0.059149929675615574,1,6962.0,1.0,1
UAE,2022-08-21,-0.038689841656629385,2,14746.0,1.5,3
UAE,2022-08-26,0.003953901069136734,2,15536.0,1.5,3
UAE,2022-08-29,0.03925482351773605,1,6733.0,1.0,1
UAE,2022-08-31,-0.03268291462815594,2,15031.5,1.5,3
UAE,2022-09-03,0.040933585249110394,1,6793.0,1.0,1
UAE,2022-09-05,-0.02039007525110863,2,14992.0,1.5,3
UAE,2022-09-10,0.0017323977306665129,2,15019.0,1.5,3
UAE,2022-09-13,0.007026441665800576,1,6568.0,1.0,1
UAE,2022-09-15,0.006130543870834071,2,15463.0,1.5,3
UAE,2022-09-18,0.01646123534087292,1,6994.0,1.0,1
UAE,2022-09-20,-0.016183900613742263,2,14643.5,1.5,3
UAE,2022-09-23,0.012355167680461557,1,7008.0,1.0,1
UAE,2022-09-25,0.001031880415322206,2,15090.5,1.5,3
UAE,2022-09-28,0.003956100867753776,1,7035.0,1.0,1
UAE,2022-09-30,0.003978467431968014,2,14882.0,1.5,3
UAE,2022-10-03,-0.003193803507089162,1,7167.0,1.0,1
UAE,2022-10-05,-0.002313336412251665,2,14725.0,1.5,3
UAE,2022-10-08,0.014147560446487498,1,7436.0,1.0,1
UAE,2022-10-10,-0.0015182157438935028,2,14821.0,1.5,3
UAE,2022-10-13,0.016901814210295168,1,7787.0,1.0,1
UAE,2022-10-15,0.0021231038182718542,2,15081.5,1.5,3
UAE,2022-10-18,0.005187679830624366,1,7965.0,1.0,1
UAE,2022-10-20,-0.006655746789702199,2,14951.5,1.5,3
UAE,2022-10-23,-0.0007717045247428445,1,7766.0,1.0,1
UAE,2022-10-25,-0.010398471378158813,2,14264.5,1.5,3
UAE,2022-10-28,0.00876504961415018,1,7822.0,1.0,1
UAE,2022-10-30,0.0027010388335680703,2,14576.5,1.5,3
UAE,2022-11-02,0.011521307151692048,1,8124.0,1.0,1
UAE,2022-11-04,0.010825554032491169,2,15250.0,1.5,3
UAE,2022-11-07,-0.027349996160975703,1,7695.0,1.0,1
UAE,2022-11-09,0.006746805915529652,2,15079.0,1.5,3
UAE,2022-11-12,0.004616297708097387,1,7998.0,1.0,1
UAE,2022-11-14,-0.06209975887236476,2,10012.0,1.0,2
UAE,2022-11-17,0.021442317688251816,1,8507.0,1.0,1
UAE,2022-11-19,0.05664564210245562,2,15414.5,1.5,3
UAE,2022-11-22,0.0010015431287347572,1,8333.0,1.0,1
UAE,2022-11-24,0.00614221733201612,2,15523.0,1.5,3
UAE,2022-11-27,-0.015534543257473388,1,8154.0,1.0,1
UAE,2022-11-29,-0.0001982569989625203,2,15008.0,1.5,3
UAE,2022-12-02,-0.011581798268120261,1,7976.0,1.0,1
UAE,2022-12-04,-0.007944135761218173,2,14975.0,1.5,3
UAE,2022-12-07,0.01954378505440424,1,8113.0,1.0,1
UAE,2022-12-09,-0.013100879667645593,2,14887.0,1.5,3
UAE,2022-12-14,0.0104614686128663,2,15395.0,1.5,3
UAE,2022-12-17,-0.009805800952917684,1,8240.0,1.0,1
UAE,2022-12-19,-0.00417729132495781,2,14813.0,1.5,3
UAE,2022-12-22,0.0014126880340169141,1,8276.0,1.0,1
UAE,2022-12-29,-0.03135643824544105,1,6645.0,1.0,1
UAE,2023-01-01,0.08230236822207775,1,8506.0,1.0,1
UAE,2023-01-08,-0.03774110840520026,2,6897.5,1.0,2
UAE,2023-01-13,0.13985192006904992,2,15542.0,1.5,3
UAE,2023-01-16,0.004908798678082841,1,8414.0,1.0,1
UAE,2023-01-18,-0.1892194063568997,1,5763.0,1.0,1
UAE,2023-01-21,0.12316171088343945,1,8339.0,1.0,1
UAE,2023-01-23,-0.00140053980270487,1,22476.0,2.0,2
UAE,2023-01-28,-0.08470462733806805,1,4609.0,1.0,1
UAE,2023-01-31,0.1914307656949088,1,8185.0,1.0,1
UAE,2023-02-02,0.009247103789425726,2,16005.0,1.5,3
UAE,2023-02-05,0.010032570231270318,1,8668.0,1.0,1
UAE,2023-02-07,-0.006288977157500941,2,15784.5,1.5,3
UAE,2023-02-10,-0.24594443327424464,1,4081.0,1.0,1
UAE,2023-02-12,0.19097674196033215,2,15815.5,1.5,3
UAE,2023-02-15,-0.010282106718975115,1,8523.0,1.0,1
UAE,2023-02-17,-0.13202374191716046,1,11804.0,1.0,1
UAE,2023-02-20,-0.0050136275486469374,1,8312.0,1.0,1
UAE,2023-02-22,0.06982473265593195,2,15759.0,1.5,3
UAE,2023-02-25,0.00761175572919844,1,8593.0,1.0,1
UAE,2023-03-02,-0.004186418137663494,1,8415.0,1.0,1
UAE,2023-03-04,-0.055733749389397055,2,8058.0,1.0,2
UAE,2023-03-07,0.005051797694134663,1,8510.0,1.0,1
UAE,2023-03-09,-0.07682260831839027,2,6055.5,1.0,2
UAE,2023-03-12,0.01990062944898578,1,8869.0,1.0,1
UAE,2023-03-14,0.1761918209986364,2,15834.0,1.5,3
UAE,2023-03-17,0.005662413612835593,1,8846.0,1.0,1
UAE,2023-03-22,-0.008639754229406193,1,8472.0,1.0,1
UAE,2023-03-24,-0.024424975742871346,1,17993.0,2.0,2
UAE,2023-03-29,0.009919029378593461,2,14272.0,1.5,3
UAE,2023-04-01,0.023940300030582524,1,8802.0,1.0,1
UAE,2023-04-03,-0.02612491300841313,2,15041.5,1.5,3
UAE,2023-04-06,0.03728230392823425,1,8524.0,1.0,1
UAE,2023-04-08,-0.0075188382497184845,2,15793.5,1.5,3
UAE,2023-04-11,0.020707135393117564,1,8650.0,1.0,1
UAE,2023-04-16,0.0020701737447311073,1,8740.0,1.0,1
UAE,2023-04-18,-0.011183038557986257,2,16110.0,1.5,3
UAE,2023-04-21,-0.0006009978189188322,1,8312.0,1.0,1
UAE,2023-04-28,-0.002925579660164068,2,15436.5,1.5,3
UAE,2023-05-01,0.02482594056026303,1,8945.0,1.0,1
UAE,2023-05-03,-0.012494613816537381,2,15676.0,1.5,3
UAE,2023-05-08,-0.004282063399138103,2,15409.5,1.5,3
UAE,2023-05-11,0.019639032031197583,1,8704.0,1.0,1
UAE,2023-05-13,-0.035109844774154644,2,14525.5,1.5,3
UAE,2023-05-16,0.0379867161057034,1,8681.0,1.0,1
UAE,2023-05-23,-0.010642338628610925,2,15230.5,1.5,3
UAE,2023-05-26,0.03363357861444823,1,7731.0,1.0,1
UAE,2023-05-28,-0.023428493502379234,2,14831.5,1.5,3
UAE,2023-05-31,0.025234363809332194,1,7722.0,1.0,1
UAE,2023-06-02,0.0659893756158633,2,26634.0,2.5,5
UAE,2023-06-05,0.03159397259135943,1,8327.0,1.0,1
UAE,2023-06-07,-0.10950900424708498,2,15058.5,1.5,3
UAE,2023-06-10,0.05099915072659952,1,8233.0,1.0,1
UAE,2023-06-12,-0.046891549450935696,2,14199.0,1.5,3
UAE,2023-06-15,0.06609250990517168,1,8579.0,1.0,1
UAE,2023-06-17,0.03357786251162728,2,25352.0,2.5,5
UAE,2023-06-20,-0.01526209912946245,1,7065.0,1.0,1
UAE,2023-06-22,-0.06837178772576094,2,13925.5,1.5,3
UAE,2023-06-25,0.03472354958494961,1,8026.0,1.0,1
UAE,2023-06-27,0.0432554804587932,2,25402.5,2.5,5
UAE,2023-06-30,0.015941862335911477,1,7409.0,1.0,1
UAE,2023-07-02,-0.07519723155951477,2,14369.0,1.5,3
UAE,2023-07-05,0.029502307343041306,1,7969.0,1.0,1
UAE,2023-07-07,-0.004070236574715125,1,21012.0,2.0,2
UAE,2023-07-10,0.0020722986723868075,1,8052.0,1.0,1
UAE,2023-07-12,-0.035096746337938356,2,13836.0,1.5,3
UAE,2023-07-15,0.023237096495287563,1,7559.0,1.0,1
UAE,2023-07-17,-0.011796687059758249,2,14618.0,1.5,3
UAE,2023-07-20,0.03553443694029864,1,7783.0,1.0,1
UAE,2023-07-22,-0.15909910581763542,2,8062.0,1.0,2
UAE,2023-07-27,0.08955501571708879,2,14004.5,1.5,3
UAE,2023-08-01,0.0005348386485787057,2,13804.5,1.5,3
UAE,2023-08-04,-0.003105241613396833,1,6945.0,1.0,1
UAE,2023-08-06,-0.047954553041332296,2,11969.5,1.5,3
UAE,2023-08-09,0.026545655476481283,1,6571.0,1.0,1
UAE,2023-08-11,0.031183167490603392,2,14531.5,1.5,3
UAE,2023-08-14,0.022443236706459164,1,7295.0,1.0,1
UAE,2023-08-16,-0.05476913063488187,2,13899.5,1.5,3
UAE,2023-08-19,0.07496863506333125,1,7383.0,1.0,1
UAE,2023-08-21,-0.050739508996633195,2,13386.5,1.5,3
UAE,2023-08-24,0.03090060314673811,1,6777.0,1.0,1
UAE,2023-08-26,-0.02505754760656389,2,13701.0,1.5,3
UAE,2023-08-29,0.03644161398657827,1,6740.0,1.0,1
UAE,2023-08-31,0.0006367230002322978,2,14382.0,1.5,3
UAE,2023-09-03,0.04150919445846135,1,7550.0,1.0,1
UAE,2023-09-05,-0.0210593005419085,2,14290.5,1.5,3
UAE,2023-09-08,0.035267610849804974,1,7789.0,1.0,1
UAE,2023-09-10,-0.12243645977633219,2,7844.5,1.0,2
UAE,2023-09-13,0.02289640545282623,1,7291.0,1.0,1
UAE,2023-09-15,0.17756657541432652,1,21582.0,2.0,2
UAE,2023-09-20,-0.0005895627737905988,2,14325.0,1.5,3
UAE,2023-09-25,-0.013402066044811178,2,13779.0,1.5,3
UAE,2023-09-28,0.03556411632074171,1,7263.0,1.0,1
UAE,2023-09-30,-0.023333102030259754,2,13192.5,1.5,3
UAE,2023-10-03,0.02873847590564142,1,7421.0,1.0,1
UAE,2023-10-05,-0.01519790595358339,2,13997.0,1.5,3
UAE,2023-10-08,0.04688732485997349,1,7781.0,1.0,1
UAE,2023-10-10,-0.044998396084504136,2,13231.0,1.5,3
UAE,2023-10-13,0.05955033440469156,1,7995.0,1.0,1
UAE,2023-10-15,-0.12286294881887842,2,12602.5,1.5,3
UAE,2023-10-18,0.1388815131261675,1,7331.0,1.0,1
UAE,2023-10-20,-0.037987230536944326,2,13725.5,1.5,3
UAE,2023-10-23,0.0449610828685163,1,7085.0,1.0,1
UAE,2023-10-25,-0.01754189247730533,2,13907.5,1.5,3
UAE,2023-10-28,0.031210460146443946,1,7261.0,1.0,1
UAE,2023-10-30,-0.001894196484749955,2,14142.0,1.5,3
UAE,2023-11-02,0.015061852488664465,1,7560.0,1.0,1
UAE,2023-11-04,-0.1517516091925728,1,5581.0,1.0,1
UAE,2023-11-07,0.10275127371458126,1,7596.0,1.0,1
UAE,2023-11-09,-0.006724050063605702,2,14616.0,1.5,3
UAE,2023-11-12,0.009362527270087165,1,7546.0,1.0,1
UAE,2023-11-14,-0.006004918906186419,2,13812.5,1.5,3
UAE,2023-11-19,-0.004842471867643994,2,13540.5,1.5,3
UAE,2023-11-24,0.0033762567185178227,2,13902.5,1.5,3
UAE,2023-11-27,0.005836288262781153,1,7490.0,1.0,1
UAE,2023-11-29,-0.006515177957418139,2,13929.5,1.5,3
UAE,2023-12-02,0.016005935557844353,1,7636.0,1.0,1
UAE,2023-12-04,0.0062460208898261985,2,14169.5,1.5,3
UAE,2023-12-07,0.01771353505515331,1,8270.0,1.0,1
UAE,2023-12-09,-0.03607645741830483,2,13289.0,1.5,3
UAE,2023-12-12,0.04735813221549042,1,8464.0,1.0,1
UAE,2023-12-14,-0.009985048766682426,2,14195.0,1.5,3
UAE,2023-12-17,0.022613729954212403,1,8492.0,1.0,1
UAE,2023-12-19,-0.024912973911686453,2,13864.5,1.5,3
UAE,2023-12-24,-0.11690731861519178,2,8902.0,1.5,3
UAE,2023-12-27,0.2640017996736089,1,7341.0,1.0,1
UAE,2023-12-29,0.031694160944254965,2,13084.5,1.5,3
UAE,2024-01-01,0.03428280078943521,1,8349.0,1.0,1
